user ID,date,video name,video time,latitude,longitude

1234,Aug 30 2017 10:40:54 PM,KakaoTalk_Video_2017-08-11-14-11-11.mp4,0,37.421998333333335,-122.08400000000002
1234,Aug 30 2017 10:41:04 PM,KakaoTalk_Video_2017-08-11-14-11-11.mp4,7015,37.421998333333335,-122.08400000000002
1234,Aug 30 2017 10:41:14 PM,KakaoTalk_Video_2017-08-11-14-11-11.mp4,16905,37.421998333333335,-122.08400000000002
1234,Aug 30 2017 10:41:24 PM,KakaoTalk_Video_2017-08-11-14-11-11.mp4,26815,37.421998333333335,-122.08400000000002
